本地完整归档相对路径,文件名,类别,大小_MB,GitHub状态
03_视频目录/shard01_原始视频_472/ovb0279_consisid_official_vbench_v1_0.mp4,ovb0279_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.282,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0281_consisid_official_vbench_v1_0.mp4,ovb0281_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.233,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0283_consisid_official_vbench_v1_0.mp4,ovb0283_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.529,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0285_consisid_official_vbench_v1_0.mp4,ovb0285_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.637,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0287_consisid_official_vbench_v1_0.mp4,ovb0287_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.627,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0289_consisid_official_vbench_v1_0.mp4,ovb0289_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.396,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0291_consisid_official_vbench_v1_0.mp4,ovb0291_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.341,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0293_consisid_official_vbench_v1_0.mp4,ovb0293_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.649,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0295_consisid_official_vbench_v1_0.mp4,ovb0295_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.420,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0297_consisid_official_vbench_v1_0.mp4,ovb0297_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.703,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0299_consisid_official_vbench_v1_0.mp4,ovb0299_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.431,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0301_consisid_official_vbench_v1_0.mp4,ovb0301_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.512,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0303_consisid_official_vbench_v1_0.mp4,ovb0303_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.455,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0305_consisid_official_vbench_v1_0.mp4,ovb0305_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.808,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0307_consisid_official_vbench_v1_0.mp4,ovb0307_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.708,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0309_consisid_official_vbench_v1_0.mp4,ovb0309_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.411,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0311_consisid_official_vbench_v1_0.mp4,ovb0311_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.673,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0313_consisid_official_vbench_v1_0.mp4,ovb0313_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.825,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0315_consisid_official_vbench_v1_0.mp4,ovb0315_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.390,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0317_consisid_official_vbench_v1_0.mp4,ovb0317_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.606,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0319_consisid_official_vbench_v1_0.mp4,ovb0319_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.676,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0321_consisid_official_vbench_v1_0.mp4,ovb0321_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.926,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0323_consisid_official_vbench_v1_0.mp4,ovb0323_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.618,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0325_consisid_official_vbench_v1_0.mp4,ovb0325_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,1.012,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0327_consisid_official_vbench_v1_0.mp4,ovb0327_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.469,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0329_consisid_official_vbench_v1_0.mp4,ovb0329_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.599,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0331_consisid_official_vbench_v1_0.mp4,ovb0331_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.854,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0333_consisid_official_vbench_v1_0.mp4,ovb0333_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.437,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0335_consisid_official_vbench_v1_0.mp4,ovb0335_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.502,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0337_consisid_official_vbench_v1_0.mp4,ovb0337_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.426,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0339_consisid_official_vbench_v1_0.mp4,ovb0339_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.323,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0341_consisid_official_vbench_v1_0.mp4,ovb0341_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.262,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0343_consisid_official_vbench_v1_0.mp4,ovb0343_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.235,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0345_consisid_official_vbench_v1_0.mp4,ovb0345_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.423,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0347_consisid_official_vbench_v1_0.mp4,ovb0347_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.382,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0349_consisid_official_vbench_v1_0.mp4,ovb0349_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.453,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0351_consisid_official_vbench_v1_0.mp4,ovb0351_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.597,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0353_consisid_official_vbench_v1_0.mp4,ovb0353_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.765,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0355_consisid_official_vbench_v1_0.mp4,ovb0355_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.489,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0357_consisid_official_vbench_v1_0.mp4,ovb0357_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.287,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0359_consisid_official_vbench_v1_0.mp4,ovb0359_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.796,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0361_consisid_official_vbench_v1_0.mp4,ovb0361_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.378,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0363_consisid_official_vbench_v1_0.mp4,ovb0363_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.613,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0365_consisid_official_vbench_v1_0.mp4,ovb0365_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.382,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0367_consisid_official_vbench_v1_0.mp4,ovb0367_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.641,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0369_consisid_official_vbench_v1_0.mp4,ovb0369_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.293,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0371_consisid_official_vbench_v1_0.mp4,ovb0371_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.144,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0373_consisid_official_vbench_v1_0.mp4,ovb0373_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.265,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0375_consisid_official_vbench_v1_0.mp4,ovb0375_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.334,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0377_consisid_official_vbench_v1_0.mp4,ovb0377_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.164,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0379_consisid_official_vbench_v1_0.mp4,ovb0379_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.423,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0381_consisid_official_vbench_v1_0.mp4,ovb0381_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.150,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0383_consisid_official_vbench_v1_0.mp4,ovb0383_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.371,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0385_consisid_official_vbench_v1_0.mp4,ovb0385_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.474,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0387_consisid_official_vbench_v1_0.mp4,ovb0387_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.268,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0389_consisid_official_vbench_v1_0.mp4,ovb0389_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.268,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0391_consisid_official_vbench_v1_0.mp4,ovb0391_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.147,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0393_consisid_official_vbench_v1_0.mp4,ovb0393_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.192,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0395_consisid_official_vbench_v1_0.mp4,ovb0395_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.326,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0397_consisid_official_vbench_v1_0.mp4,ovb0397_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.246,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0399_consisid_official_vbench_v1_0.mp4,ovb0399_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.309,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0401_consisid_official_vbench_v1_0.mp4,ovb0401_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.251,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0403_consisid_official_vbench_v1_0.mp4,ovb0403_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.259,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0405_consisid_official_vbench_v1_0.mp4,ovb0405_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.303,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0407_consisid_official_vbench_v1_0.mp4,ovb0407_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.506,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0409_consisid_official_vbench_v1_0.mp4,ovb0409_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.573,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0411_consisid_official_vbench_v1_0.mp4,ovb0411_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.805,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0413_consisid_official_vbench_v1_0.mp4,ovb0413_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.295,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0415_consisid_official_vbench_v1_0.mp4,ovb0415_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,1.100,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0417_consisid_official_vbench_v1_0.mp4,ovb0417_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.384,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0419_consisid_official_vbench_v1_0.mp4,ovb0419_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.348,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0421_consisid_official_vbench_v1_0.mp4,ovb0421_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.431,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0423_consisid_official_vbench_v1_0.mp4,ovb0423_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.257,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0425_consisid_official_vbench_v1_0.mp4,ovb0425_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.619,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0427_consisid_official_vbench_v1_0.mp4,ovb0427_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.423,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0429_consisid_official_vbench_v1_0.mp4,ovb0429_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.238,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0431_consisid_official_vbench_v1_0.mp4,ovb0431_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.356,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0433_consisid_official_vbench_v1_0.mp4,ovb0433_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.434,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0435_consisid_official_vbench_v1_0.mp4,ovb0435_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.166,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0437_consisid_official_vbench_v1_0.mp4,ovb0437_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.265,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0439_consisid_official_vbench_v1_0.mp4,ovb0439_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.311,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0441_consisid_official_vbench_v1_0.mp4,ovb0441_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.405,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0443_consisid_official_vbench_v1_0.mp4,ovb0443_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.563,未上传，仅在本地完整归档中保留
03_视频目录/shard01_原始视频_472/ovb0445_consisid_official_vbench_v1_0.mp4,ovb0445_consisid_official_vbench_v1_0.mp4,shard01_原始视频_472,0.211,未上传，仅在本地完整归档中保留
