"FullName","Length","LastWriteTime"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\context.py","3782","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\credentials.py","101908","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\discovery.py","11069","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\endpoint.py","16768","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\endpoint_provider.py","23547","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\errorfactory.py","3722","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\eventstream.py","20279","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\exceptions.py","24299","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\handlers.py","68988","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\history.py","1744","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\hooks.py","25053","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\httpchecksum.py","22367","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\httpsession.py","19232","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\loaders.py","18826","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\model.py","32334","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\monitoring.py","20594","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\paginate.py","27909","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\parsers.py","60629","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\plugin.py","2503","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\regions.py","35041","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\response.py","7865","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\retryhandler.py","14702","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\serialize.py","51612","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\session.py","51661","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\signers.py","34519","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\stub.py","16193","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\tokens.py","14092","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\translate.py","3406","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\useragent.py","24553","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\utils.py","138352","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\validate.py","15383","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\waiter.py","14711","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\__init__.py","9563","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\crt\auth.py","25076","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\crt\__init__.py","1006","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\crt\__pycache__\auth.cpython-311.pyc","22994","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\crt\__pycache__\__init__.cpython-311.pyc","291","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\endpoints.json","1249916","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\partitions.json","7115","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\sdk-default-configuration.json","4135","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\_retry.json","7270","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\accessanalyzer\2019-11-01\endpoint-rule-set-1.json.gz","1237","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\accessanalyzer\2019-11-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\accessanalyzer\2019-11-01\paginators-1.json","1908","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\accessanalyzer\2019-11-01\paginators-1.sdk-extras.json","600","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\accessanalyzer\2019-11-01\service-2.json.gz","28270","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\account\2021-02-01\endpoint-rule-set-1.json.gz","1379","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\account\2021-02-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\account\2021-02-01\paginators-1.json","185","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\account\2021-02-01\service-2.json.gz","6470","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\account\2021-02-01\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm\2015-12-08\endpoint-rule-set-1.json.gz","1247","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm\2015-12-08\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm\2015-12-08\paginators-1.json","1096","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm\2015-12-08\service-2.json.gz","24082","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm\2015-12-08\waiters-2.json","3197","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm-pca\2017-08-22\endpoint-rule-set-1.json.gz","1234","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm-pca\2017-08-22\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm-pca\2017-08-22\paginators-1.json","537","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm-pca\2017-08-22\service-2.json.gz","24950","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\acm-pca\2017-08-22\waiters-2.json","1759","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\aiops\2018-05-10\endpoint-rule-set-1.json.gz","1296","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\aiops\2018-05-10\paginators-1.json","209","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\aiops\2018-05-10\service-2.json.gz","6128","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\aiops\2018-05-10\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amp\2020-08-01\endpoint-rule-set-1.json.gz","1145","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amp\2020-08-01\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amp\2020-08-01\paginators-1.json","717","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amp\2020-08-01\service-2.json.gz","18972","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amp\2020-08-01\waiters-2.json","3387","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplify\2017-07-25\endpoint-rule-set-1.json.gz","1149","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplify\2017-07-25\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplify\2017-07-25\paginators-1.json","685","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplify\2017-07-25\service-2.json.gz","17604","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifybackend\2020-08-11\endpoint-rule-set-1.json.gz","1154","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifybackend\2020-08-11\paginators-1.json","186","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifybackend\2020-08-11\service-2.json.gz","10990","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifyuibuilder\2021-08-11\endpoint-rule-set-1.json.gz","1156","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifyuibuilder\2021-08-11\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifyuibuilder\2021-08-11\paginators-1.json","1063","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifyuibuilder\2021-08-11\service-2.json.gz","15634","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\amplifyuibuilder\2021-08-11\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigateway\2015-07-09\endpoint-rule-set-1.json.gz","1151","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigateway\2015-07-09\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigateway\2015-07-09\paginators-1.json","2913","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigateway\2015-07-09\service-2.json.gz","39738","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewaymanagementapi\2018-11-29\endpoint-rule-set-1.json.gz","1151","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewaymanagementapi\2018-11-29\paginators-1.json","23","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewaymanagementapi\2018-11-29\service-2.json.gz","1444","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewayv2\2018-11-29\endpoint-rule-set-1.json.gz","1151","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewayv2\2018-11-29\paginators-1.json","2457","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\apigatewayv2\2018-11-29\service-2.json.gz","53309","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfig\2019-10-09\endpoint-rule-set-1.json.gz","1230","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfig\2019-10-09\examples-1.json","25502","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfig\2019-10-09\paginators-1.json","1874","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfig\2019-10-09\service-2.json.gz","24752","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfig\2019-10-09\waiters-2.json","1217","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfigdata\2021-11-11\endpoint-rule-set-1.json.gz","1235","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfigdata\2021-11-11\examples-1.json","44","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfigdata\2021-11-11\paginators-1.json","23","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appconfigdata\2021-11-11\service-2.json.gz","3114","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appfabric\2023-05-19\endpoint-rule-set-1.json.gz","1296","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appfabric\2023-05-19\paginators-1.json","745","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appfabric\2023-05-19\service-2.json.gz","8601","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appfabric\2023-05-19\waiters-2.json","39","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appflow\2020-08-23\endpoint-rule-set-1.json.gz","1149","2026-07-05 15:34:32"
"B:\vbench_current_official_consisid_v1\files\conda_envs\vbench_v1\lib\python3.11\site-packages\botocore\data\appflow\2020-08-23\examples-1.json","44","2026-07-05 15:34:32"
